row id,Consignment_ID,Packet_ID,Part_ID,Total_Parts,total part_Weight (in kgs),Packet_Cost (in INR),Shipment_DateTime
20475,CN_19444_6,8912894,5439,48,9.727637483,268.2461112,6/11/2023 18:29
20476,CN_19444_6,8912894,95942,11,1.975234585,268.2461112,6/12/2023 10:42
20477,CN_19444_6,8912894,90623,30,4.153795945,268.2461112,6/12/2023 11:01
20478,CN_19444_6,383542,96029,25,3.780949496,578.1584136,6/12/2023 10:30
20479,CN_19444_6,383542,90470,30,8.803315225,578.1584136,6/12/2023 13:50
20480,CN_19444_6,383542,57276,12,5.883997268,578.1584136,6/12/2023 6:53
20481,CN_19444_6,383542,30422,14,3.499450398,578.1584136,6/12/2023 14:24
20482,CN_19444_7,4928091,48299,50,3.906451428,348.8046322,6/12/2023 14:15
20483,CN_19444_7,4928091,18381,13,8.877834229,348.8046322,6/12/2023 15:08
20484,CN_19444_7,4928091,97785,41,2.28621881,348.8046322,6/12/2023 13:31
20485,CN_19444_7,4928091,18149,34,3.834792044,348.8046322,6/12/2023 1:56
20486,CN_19444_7,4928091,89649,28,8.554305847,348.8046322,6/11/2023 22:49
20487,CN_19444_7,4928091,6653,46,4.047240965,348.8046322,6/12/2023 10:40
20488,CN_19444_7,4928091,98623,50,3.122380606,348.8046322,6/12/2023 0:59
20489,CN_19444_7,9154652,23161,35,2.667154378,342.2237518,6/11/2023 23:27
20490,CN_19444_7,9154652,10109,25,3.378486602,342.2237518,6/11/2023 23:16
20491,CN_19444_7,9154652,25548,27,2.015541215,342.2237518,6/12/2023 14:01
20492,CN_19444_7,9154652,94366,45,2.655592238,342.2237518,6/11/2023 23:54
20493,CN_19444_7,9154652,41974,11,2.671421638,342.2237518,6/12/2023 5:38
20494,CN_19444_7,9154652,2063,46,5.738023706,342.2237518,6/12/2023 10:05
20495,CN_19444_7,9154652,53524,14,2.824677995,342.2237518,6/12/2023 9:52
20496,CN_19444_7,9154652,84199,44,3.865751061,342.2237518,6/12/2023 1:46
20497,CN_19444_7,9154652,2912,45,7.427600572,342.2237518,6/12/2023 14:59
20498,CN_19444_7,9154652,59531,14,2.475202903,342.2237518,6/12/2023 5:57
20499,CN_19444_7,7431665,45681,43,4.91980105,275.8885216,6/11/2023 17:20
20500,CN_19444_7,7431665,44150,17,1.147840478,275.8885216,6/12/2023 5:15
20501,CN_19444_7,7431665,84990,25,4.126231419,275.8885216,6/11/2023 19:58
20502,CN_19444_7,7431665,87857,44,3.68941328,275.8885216,6/12/2023 9:20
20503,CN_19444_7,7431665,74210,47,1.526940369,275.8885216,6/12/2023 1:55
20504,CN_19444_8,1118660,17444,49,7.482604804,556.855018,6/12/2023 4:16
20505,CN_19444_8,1118660,54537,34,4.007384391,556.855018,6/11/2023 17:30
20506,CN_19444_8,1118660,9220,34,4.140788067,556.855018,6/12/2023 9:15
20507,CN_19444_8,1118660,55504,13,8.481452698,556.855018,6/12/2023 10:35
20508,CN_19444_8,1118660,88585,10,1.286879487,556.855018,6/11/2023 22:21
20509,CN_19444_8,1118660,79775,30,5.611567393,556.855018,6/12/2023 10:35
20510,CN_19444_8,1118660,32663,48,3.642122825,556.855018,6/11/2023 16:43
20511,CN_19444_8,1118660,27436,17,3.690149424,556.855018,6/12/2023 1:00
20512,CN_19444_8,1118660,40431,33,5.909064005,556.855018,6/12/2023 6:23
20513,CN_19444_8,1118660,83658,34,4.774968687,556.855018,6/11/2023 20:39
20514,CN_19444_8,9031248,26492,10,6.161180555,481.4015751,6/11/2023 16:30
20515,CN_19444_8,9031248,69252,28,3.389540711,481.4015751,6/12/2023 0:45
20516,CN_19444_8,9031248,70233,34,7.178204258,481.4015751,6/11/2023 22:42
20517,CN_19444_8,9031248,47647,45,9.152855706,481.4015751,6/12/2023 8:19
20518,CN_19444_8,9031248,54362,41,1.989134245,481.4015751,6/11/2023 17:03
20519,CN_19444_8,9031248,78552,34,6.237609744,481.4015751,6/12/2023 5:57
20520,CN_19444_8,9031248,8455,40,3.34406709,481.4015751,6/12/2023 13:04
20521,CN_19444_8,3361896,30194,44,8.531263044,281.4715449,6/11/2023 17:55
20522,CN_19444_8,3361896,10127,32,3.089188873,281.4715449,6/12/2023 12:42
20523,CN_19444_8,3361896,93085,29,2.940992852,281.4715449,6/11/2023 23:34
20524,CN_19444_8,3361896,12349,24,5.679273834,281.4715449,6/11/2023 22:26
20525,CN_19444_8,3361896,52822,36,3.242919863,281.4715449,6/12/2023 11:59
20526,CN_19444_8,3361896,88349,16,7.35284687,281.4715449,6/12/2023 10:40
20527,CN_19444_8,3361896,94444,33,9.55536908,281.4715449,6/11/2023 15:55
20528,CN_19444_8,3361896,77977,11,7.73409541,281.4715449,6/11/2023 20:24
20529,CN_19444_8,3361896,45608,43,5.226308448,281.4715449,6/12/2023 13:08
20530,CN_19444_8,1706881,61773,48,1.075337837,268.396703,6/11/2023 20:43
20531,CN_19444_8,1706881,95696,24,6.457532248,268.396703,6/12/2023 1:53
20532,CN_19444_8,1706881,85995,43,2.564538801,268.396703,6/11/2023 20:17
20533,CN_19444_8,1706881,86128,22,3.393571817,268.396703,6/12/2023 14:47
20534,CN_19444_8,1706881,96219,22,1.327972681,268.396703,6/11/2023 16:23
20535,CN_19444_8,1706881,85720,36,4.182082387,268.396703,6/11/2023 15:53
20536,CN_19444_8,1706881,47068,38,6.996834766,268.396703,6/12/2023 10:37
20537,CN_19444_8,1706881,43254,33,9.428512263,268.396703,6/11/2023 21:27
20538,CN_19444_8,1706881,79864,46,7.640793709,268.396703,6/12/2023 2:10
20539,CN_19444_8,4969017,67025,44,7.465794007,623.1296277,6/11/2023 22:11
20540,CN_19444_8,4969017,44492,23,2.613537481,623.1296277,6/12/2023 12:57
20541,CN_19444_9,7918290,61258,23,7.868581802,788.5693124,6/12/2023 14:57
20542,CN_19444_9,7918290,76801,20,9.009303239,788.5693124,6/11/2023 19:30
20543,CN_19444_9,7918290,58821,12,6.02694338,788.5693124,6/11/2023 15:55
20544,CN_19444_9,7918290,20506,14,8.787765297,788.5693124,6/12/2023 0:50
20545,CN_19444_9,7918290,41692,22,4.42147566,788.5693124,6/12/2023 1:41
20546,CN_19444_9,7918290,72219,19,8.36986919,788.5693124,6/12/2023 4:43
20547,CN_19444_9,7918290,64209,26,7.496528945,788.5693124,6/12/2023 11:39
20548,CN_19444_9,7918290,93554,33,2.048263884,788.5693124,6/12/2023 4:06
20549,CN_19444_9,6532732,13415,37,3.698075339,186.6068487,6/12/2023 15:10
20550,CN_19444_9,6532732,88705,36,9.335402095,186.6068487,6/11/2023 23:59
20551,CN_19444_9,6532732,10786,23,9.039099844,186.6068487,6/12/2023 7:51
20552,CN_19444_9,6532732,72225,13,5.616233873,186.6068487,6/11/2023 18:35
20553,CN_19444_9,6532732,3487,35,5.881960857,186.6068487,6/12/2023 2:52
20554,CN_19444_9,6532732,93476,11,5.112246701,186.6068487,6/12/2023 0:44
20555,CN_19444_9,6532732,41590,26,9.627299809,186.6068487,6/12/2023 9:32
20556,CN_19444_9,6532732,49355,32,7.672207406,186.6068487,6/11/2023 20:33
20557,CN_19444_10,3481426,79750,30,7.882782298,994.571992,6/12/2023 3:31
20558,CN_19444_10,3481426,26112,33,5.82766561,994.571992,6/11/2023 18:17
20559,CN_19444_10,3481426,21635,38,2.206104318,994.571992,6/12/2023 13:48
20560,CN_19444_10,3481426,38480,24,8.690365243,994.571992,6/12/2023 10:38
20561,CN_19444_10,3481426,6664,12,8.712448174,994.571992,6/12/2023 5:54
20562,CN_19444_10,3481426,90455,10,2.329692842,994.571992,6/12/2023 5:21
20563,CN_19444_10,3481426,93966,39,2.359148283,994.571992,6/11/2023 20:54
20564,CN_19444_10,3481426,10364,16,6.547696949,994.571992,6/12/2023 14:38
20565,CN_19444_10,3481426,34312,13,4.523561594,994.571992,6/12/2023 1:28
20566,CN_19444_10,2333638,72961,33,3.865605509,140.6007047,6/11/2023 22:30
20567,CN_19444_10,2333638,81799,37,5.697961861,140.6007047,6/11/2023 22:36
20568,CN_19444_10,2333638,56015,49,7.219965332,140.6007047,6/12/2023 13:37
20569,CN_19444_10,2333638,151,36,2.718221898,140.6007047,6/12/2023 0:56
20570,CN_19444_10,2333638,84626,21,7.343765271,140.6007047,6/11/2023 22:40
20571,CN_19444_10,2333638,31380,41,5.287769338,140.6007047,6/12/2023 14:17
20572,CN_19444_10,2333638,87321,38,3.128554102,140.6007047,6/12/2023 2:16
20573,CN_19444_10,8359421,97602,31,1.72824829,955.2709508,6/11/2023 17:42
20574,CN_19444_10,8359421,49321,37,8.046163476,955.2709508,6/12/2023 3:58
20575,CN_19444_10,8359421,14036,14,4.648122004,955.2709508,6/12/2023 0:34
20576,CN_19444_10,8359421,56851,23,5.070464012,955.2709508,6/11/2023 23:35
20577,CN_19444_10,8359421,72952,37,8.697156768,955.2709508,6/12/2023 8:22
20578,CN_19444_10,8359421,68656,28,3.374679389,955.2709508,6/12/2023 4:22
20579,CN_19444_10,8359421,80517,31,8.0142568,955.2709508,6/11/2023 19:32
20580,CN_19444_10,8359421,6509,21,3.252230661,955.2709508,6/12/2023 2:54
20581,CN_19444_10,8359421,87353,40,5.002143915,955.2709508,6/11/2023 21:30
20582,CN_19444_10,8359421,1850,32,3.134343223,955.2709508,6/12/2023 10:03
20583,CN_19444_10,2469331,93477,17,9.738364701,423.8791821,6/12/2023 11:00
20584,CN_19444_10,2469331,75751,35,8.979251486,423.8791821,6/12/2023 9:08
20585,CN_19444_10,2469331,21510,45,7.02272596,423.8791821,6/11/2023 19:10
20586,CN_19444_10,2469331,61690,38,7.318100334,423.8791821,6/12/2023 6:14
20587,CN_19444_10,2469331,45956,39,9.37997529,423.8791821,6/12/2023 13:39
20588,CN_19444_10,2469331,25593,28,5.794651779,423.8791821,6/11/2023 18:40
20589,CN_19444_10,2469331,40148,27,1.171102394,423.8791821,6/12/2023 0:02
20590,CN_19444_11,2382351,11128,32,6.132610349,572.736866,6/12/2023 7:55
20591,CN_19444_11,2382351,59024,36,4.052050952,572.736866,6/11/2023 22:45
20592,CN_19444_11,2382351,20278,43,8.093551006,572.736866,6/11/2023 18:25
20593,CN_19444_11,2382351,80355,28,2.200221196,572.736866,6/11/2023 17:32
20594,CN_19444_11,2382351,77887,42,5.880987607,572.736866,6/12/2023 5:14
20595,CN_19444_11,7187197,62174,26,9.244215899,621.1671467,6/12/2023 6:52
20596,CN_19444_11,7187197,48153,26,2.674922912,621.1671467,6/11/2023 19:46
20597,CN_19444_11,7187197,36795,43,5.512703086,621.1671467,6/11/2023 18:27
20598,CN_19444_11,7187197,66965,35,9.813250609,621.1671467,6/12/2023 14:13
20599,CN_19444_11,7187197,82305,18,2.359264016,621.1671467,6/11/2023 21:47
20600,CN_19444_11,7187197,84954,17,1.538135825,621.1671467,6/12/2023 14:27
20601,CN_19444_11,7187197,73742,21,4.794969969,621.1671467,6/12/2023 13:00
20602,CN_19444_12,9817811,23677,30,6.449604028,419.8013868,6/12/2023 6:38
20603,CN_19444_12,9817811,24478,48,6.032877876,419.8013868,6/11/2023 19:21
20604,CN_19444_12,809090,25114,47,4.678592466,738.0714068,6/12/2023 6:27
20605,CN_19444_12,809090,25091,24,8.011355945,738.0714068,6/11/2023 23:14
20606,CN_19444_12,809090,23056,24,4.896059265,738.0714068,6/11/2023 17:04
20607,CN_19444_12,809090,36194,34,9.484023607,738.0714068,6/12/2023 11:30
20608,CN_19444_12,9465747,18809,13,8.529321607,501.7915566,6/12/2023 7:43
20609,CN_19444_12,9465747,37555,20,7.930923189,501.7915566,6/12/2023 5:18
20610,CN_19444_12,9465747,39184,22,4.483634182,501.7915566,6/12/2023 4:25
20611,CN_19444_12,9465747,64762,20,4.190495418,501.7915566,6/12/2023 10:43
20612,CN_19444_12,9465747,67828,50,4.897112038,501.7915566,6/11/2023 17:29
20613,CN_19444_12,9465747,62332,39,6.545933652,501.7915566,6/12/2023 3:49
20614,CN_19444_12,9465747,28831,39,4.780348448,501.7915566,6/11/2023 22:17
20615,CN_19444_12,3913874,6110,38,4.390537224,499.5353448,6/11/2023 19:04
20616,CN_19444_12,3913874,59293,45,5.121374675,499.5353448,6/12/2023 6:50
20617,CN_19444_12,3913874,59363,12,8.881145326,499.5353448,6/12/2023 8:06
20618,CN_19444_12,3913874,14603,29,3.360994868,499.5353448,6/11/2023 17:22
20619,CN_19444_12,3913874,58994,48,8.772233988,499.5353448,6/12/2023 11:15
20620,CN_19444_12,7111838,19123,14,7.932512601,301.170383,6/12/2023 6:17
20621,CN_19444_12,7111838,28949,12,1.323664907,301.170383,6/11/2023 19:53
20622,CN_19444_12,7111838,12282,43,2.165636074,301.170383,6/12/2023 8:46
20623,CN_19444_12,7111838,89946,31,6.186921488,301.170383,6/12/2023 3:17
20624,CN_19444_12,7111838,474,24,9.161837046,301.170383,6/11/2023 15:45
20625,CN_19444_12,7111838,72970,22,8.19556782,301.170383,6/12/2023 11:46
20626,CN_19444_12,7111838,9361,21,7.076134971,301.170383,6/11/2023 17:38
20627,CN_19444_12,7111838,59143,28,2.361259047,301.170383,6/12/2023 7:51
20628,CN_19444_12,7111838,37614,30,8.056278767,301.170383,6/12/2023 2:10
20629,CN_19444_13,6157409,55003,50,3.628441021,374.2280156,6/11/2023 20:46
20630,CN_19444_13,6157409,94434,30,6.425327684,374.2280156,6/12/2023 6:17
20631,CN_19444_13,6157409,98517,49,4.517881425,374.2280156,6/12/2023 7:05
20632,CN_19444_13,2378240,30756,14,4.062577243,830.3380846,6/11/2023 20:49
20633,CN_19444_13,2378240,82361,10,5.306429032,830.3380846,6/12/2023 9:45
20634,CN_19444_13,2378240,14983,29,1.200584022,830.3380846,6/12/2023 14:25
20635,CN_19444_13,8504241,88987,26,7.537089419,321.5711365,6/12/2023 3:45
20636,CN_19444_13,8504241,19311,14,3.038507595,321.5711365,6/12/2023 13:06
20637,CN_19444_13,8504241,14064,39,3.556104648,321.5711365,6/12/2023 14:03
20638,CN_19444_13,8504241,82356,44,6.798896261,321.5711365,6/11/2023 22:00
20639,CN_19444_13,8504241,3851,46,6.23196159,321.5711365,6/11/2023 19:18
20640,CN_19444_13,9182663,77854,18,8.648764697,397.2281961,6/12/2023 8:21
20641,CN_19444_13,9182663,21583,26,1.088795018,397.2281961,6/12/2023 3:05
20642,CN_19444_13,9182663,43131,18,9.206557009,397.2281961,6/12/2023 6:48
20643,CN_19444_13,9182663,61685,33,1.571183254,397.2281961,6/11/2023 19:39
20644,CN_19444_13,9182663,44484,14,6.762349784,397.2281961,6/12/2023 9:54
20645,CN_19444_13,9182663,44812,43,2.341249674,397.2281961,6/12/2023 9:12
20646,CN_19444_13,9182663,89970,42,7.413924181,397.2281961,6/12/2023 6:04
20647,CN_19444_14,479126,73799,45,5.429538331,362.5699447,6/12/2023 6:13
20648,CN_19444_14,479126,82569,19,8.749921375,362.5699447,6/12/2023 4:18
20649,CN_19444_14,479126,85236,33,3.405374105,362.5699447,6/12/2023 8:49
20650,CN_19444_14,6420573,95846,18,8.215930874,497.1833711,6/12/2023 13:50
20651,CN_19444_14,6420573,74928,44,2.596044237,497.1833711,6/11/2023 18:42
20652,CN_19444_14,2801648,24870,23,9.804115199,470.4909953,6/12/2023 13:54
20653,CN_19444_14,2801648,67505,45,4.063599898,470.4909953,6/11/2023 15:28
20654,CN_19444_14,2801648,22458,10,4.096530529,470.4909953,6/11/2023 19:12
20655,CN_19444_14,2801648,37415,10,4.090629918,470.4909953,6/12/2023 9:11
20656,CN_19444_14,2801648,72813,44,8.308571559,470.4909953,6/12/2023 0:57
20657,CN_19444_14,2801648,66917,48,9.595736032,470.4909953,6/11/2023 15:55
20658,CN_19444_14,2801648,49163,11,8.405018722,470.4909953,6/11/2023 19:30
20659,CN_19444_14,458594,93534,35,8.384979928,606.8106422,6/11/2023 17:05
20660,CN_19444_14,458594,32433,37,8.350194406,606.8106422,6/12/2023 14:06
20661,CN_19444_14,458594,29583,45,4.813794387,606.8106422,6/11/2023 16:02
20662,CN_19444_14,458594,69512,42,3.29161139,606.8106422,6/12/2023 7:47
20663,CN_19444_14,458594,94997,20,8.503997631,606.8106422,6/12/2023 10:03
20664,CN_19444_14,458594,96837,10,6.960975976,606.8106422,6/11/2023 15:33
20665,CN_19444_14,458594,22074,32,5.750625675,606.8106422,6/12/2023 5:10
20666,CN_19444_14,8842741,76551,29,3.226170371,664.5925373,6/12/2023 12:02
20667,CN_19444_14,8842741,6867,21,3.852031861,664.5925373,6/11/2023 17:46
20668,CN_19444_14,8842741,63183,27,9.809204591,664.5925373,6/11/2023 17:44
20669,CN_19444_14,8842741,92414,48,1.763583636,664.5925373,6/12/2023 11:28
20670,CN_19444_14,8842741,37054,34,7.484899266,664.5925373,6/12/2023 3:43
20671,CN_19444_14,8842741,39243,40,9.91750946,664.5925373,6/12/2023 14:34
20672,CN_19444_14,8842741,65405,43,9.422159261,664.5925373,6/11/2023 18:47
20673,CN_19444_15,7510503,29381,31,7.017036535,719.5435816,6/11/2023 19:49
20674,CN_19444_15,7510503,94226,32,6.311744505,719.5435816,6/12/2023 12:21
20675,CN_19444_15,7510503,70239,49,7.550048755,719.5435816,6/11/2023 20:44
20676,CN_19444_15,7510503,68158,17,6.311610982,719.5435816,6/12/2023 4:25
20677,CN_19444_15,7510503,81211,48,2.045016846,719.5435816,6/12/2023 8:29
20678,CN_19444_15,7510503,49422,18,7.304535234,719.5435816,6/12/2023 7:29
20679,CN_19444_15,7510503,75239,20,7.746526198,719.5435816,6/12/2023 6:48
20680,CN_19444_15,7510503,68995,15,8.654804003,719.5435816,6/12/2023 6:23
20681,CN_19444_15,7510503,47341,20,2.821945668,719.5435816,6/12/2023 9:12
20682,CN_19444_15,7510503,87946,37,7.54339221,719.5435816,6/12/2023 2:35
20683,CN_19444_15,2082285,97054,15,9.977168869,492.5569308,6/11/2023 23:03
20684,CN_19444_15,2082285,89959,18,2.875303263,492.5569308,6/11/2023 20:39
20685,CN_19444_15,3612680,17294,46,7.681833837,463.1404616,6/12/2023 10:15
20686,CN_19444_15,3612680,78250,43,8.211766684,463.1404616,6/11/2023 17:31
20687,CN_19444_15,3612680,50722,27,8.864507332,463.1404616,6/12/2023 1:44
20688,CN_19444_15,3612680,6138,36,2.84158483,463.1404616,6/11/2023 19:59
20689,CN_19444_15,3612680,2697,14,4.103196614,463.1404616,6/12/2023 14:58
20690,CN_19444_15,3612680,86043,23,1.708326015,463.1404616,6/12/2023 14:08
20691,CN_19444_15,3612680,80964,40,6.288555922,463.1404616,6/12/2023 5:18
20692,CN_19443_1,2910359,12115,20,8.225634972,952.9101356,6/12/2023 5:55
20693,CN_19443_1,2910359,36555,31,9.317434381,952.9101356,6/12/2023 14:27
20694,CN_19443_1,2910359,46495,13,1.288509269,952.9101356,6/12/2023 0:14
20695,CN_19443_1,2910359,68486,36,1.17315635,952.9101356,6/11/2023 20:19
20696,CN_19443_1,2910359,73388,20,4.206362541,952.9101356,6/11/2023 19:13
20697,CN_19443_1,2910359,50036,29,4.19456973,952.9101356,6/12/2023 5:50
20698,CN_19443_1,2910359,45884,29,7.392343245,952.9101356,6/12/2023 8:06
20699,CN_19443_1,2910359,55665,24,5.502034095,952.9101356,6/12/2023 9:03
20700,CN_19443_1,2910359,58336,42,4.596497397,952.9101356,6/11/2023 21:10
20701,CN_19443_1,3909154,94540,28,8.617676264,383.1857622,6/12/2023 8:10
20702,CN_19443_1,3909154,66308,38,8.345004233,383.1857622,6/11/2023 19:03
20703,CN_19443_1,9812494,54672,36,2.062541798,981.6069897,6/11/2023 17:06
20704,CN_19443_1,9812494,76035,27,4.688564978,981.6069897,6/12/2023 9:32
20705,CN_19443_1,9812494,56138,16,7.967424209,981.6069897,6/11/2023 21:07
20706,CN_19443_1,9812494,10906,46,2.261498432,981.6069897,6/12/2023 3:44
20707,CN_19443_1,9812494,67437,28,7.912071319,981.6069897,6/11/2023 22:36
20708,CN_19443_1,9812494,21141,32,3.885391968,981.6069897,6/12/2023 10:12
20709,CN_19443_1,9812494,87126,34,9.643097928,981.6069897,6/11/2023 21:29
20710,CN_19443_1,9812494,63980,29,8.167061286,981.6069897,6/12/2023 10:59
20711,CN_19443_1,9812494,5287,31,8.508298358,981.6069897,6/11/2023 21:41
20712,CN_19443_1,9812494,27900,16,8.060464086,981.6069897,6/12/2023 2:27
20713,CN_19443_1,1708213,74945,28,8.522398722,244.4807551,6/11/2023 19:18
20714,CN_19443_1,1708213,8121,41,8.730712098,244.4807551,6/12/2023 13:32
20715,CN_19443_1,1708213,69121,31,6.841575795,244.4807551,6/12/2023 13:37
20716,CN_19443_1,1708213,33289,30,9.991326899,244.4807551,6/11/2023 23:04
20717,CN_19443_1,1708213,89025,27,7.606356197,244.4807551,6/12/2023 10:10
20718,CN_19443_2,5467093,91000,26,4.539796638,960.7504822,6/11/2023 15:40
20719,CN_19443_2,5467093,14209,21,7.458482716,960.7504822,6/12/2023 0:13
20720,CN_19443_2,5467093,53708,18,7.812974297,960.7504822,6/11/2023 18:26
20721,CN_19443_2,5467093,65023,18,3.270381633,960.7504822,6/12/2023 4:52
20722,CN_19443_2,5467093,80675,12,5.204863368,960.7504822,6/12/2023 12:15
20723,CN_19443_2,5467093,21681,14,3.5166499,960.7504822,6/11/2023 19:20
20724,CN_19443_2,4212314,55736,16,7.873224305,586.5858161,6/12/2023 12:19
20725,CN_19443_2,4212314,95039,17,4.252892948,586.5858161,6/11/2023 16:18
20726,CN_19443_2,4212314,61747,44,6.359128613,586.5858161,6/11/2023 23:03
20727,CN_19443_2,4212314,48797,33,8.097668982,586.5858161,6/11/2023 15:51
20728,CN_19443_2,4212314,39634,10,6.655614107,586.5858161,6/12/2023 6:34
20729,CN_19443_2,4212314,21917,37,9.24205477,586.5858161,6/12/2023 9:22
20730,CN_19443_2,4212314,25465,25,6.584387301,586.5858161,6/12/2023 7:43
20731,CN_19443_2,4212314,35736,31,4.407376105,586.5858161,6/11/2023 20:49
20732,CN_19443_2,8904650,69911,11,2.272675165,380.7091992,6/12/2023 15:20
20733,CN_19443_2,8904650,68543,14,3.550915037,380.7091992,6/12/2023 13:09
20734,CN_19443_2,8904650,97295,29,6.401370203,380.7091992,6/12/2023 15:12
20735,CN_19443_2,8904650,88313,15,1.280821655,380.7091992,6/12/2023 5:29
20736,CN_19443_3,3946328,96588,35,6.186699393,757.9254796,6/11/2023 16:30
20737,CN_19443_3,3946328,20614,36,3.181814224,757.9254796,6/12/2023 8:41
20738,CN_19443_3,3946328,55476,28,8.412416305,757.9254796,6/12/2023 9:03
20739,CN_19443_3,3946328,22839,27,2.37799337,757.9254796,6/11/2023 23:12
20740,CN_19443_3,3946328,40859,50,2.029805045,757.9254796,6/12/2023 3:54
20741,CN_19443_3,3946328,26429,16,7.679656206,757.9254796,6/12/2023 7:53
20742,CN_19443_3,3946328,98990,25,3.862400996,757.9254796,6/12/2023 6:30
20743,CN_19443_4,3823188,74542,42,9.658245492,854.4118427,6/11/2023 23:01
20744,CN_19443_4,3823188,17497,48,1.289753388,854.4118427,6/12/2023 7:00
20745,CN_19443_4,6857938,84767,29,5.037775231,503.4210256,6/12/2023 10:11
20746,CN_19443_4,6857938,31667,45,1.836615951,503.4210256,6/12/2023 1:36
20747,CN_19443_4,6857938,64431,44,9.716546423,503.4210256,6/11/2023 23:59
20748,CN_19443_4,6857938,65734,29,6.11377763,503.4210256,6/11/2023 21:12
20749,CN_19443_4,6857938,40584,26,1.134878956,503.4210256,6/11/2023 19:55
20750,CN_19443_4,6857938,97179,40,3.063419502,503.4210256,6/12/2023 12:00
20751,CN_19443_4,6857938,4322,11,5.477002771,503.4210256,6/12/2023 4:42
20752,CN_19443_4,6857938,58057,20,3.862202938,503.4210256,6/12/2023 4:27
20753,CN_19443_4,6857938,61544,47,5.785910554,503.4210256,6/12/2023 13:03
20754,CN_19443_4,6857938,1894,42,1.637603858,503.4210256,6/11/2023 18:35
20755,CN_19443_4,3855233,36467,24,5.212712555,786.5777808,6/11/2023 18:22
20756,CN_19443_4,3855233,86066,39,5.446803355,786.5777808,6/12/2023 2:18
20757,CN_19443_4,3855233,62318,16,8.344774973,786.5777808,6/12/2023 10:43
20758,CN_19443_4,3855233,10948,41,8.00938051,786.5777808,6/11/2023 16:21
20759,CN_19443_4,3855233,80190,23,3.786521307,786.5777808,6/11/2023 23:52
20760,CN_19443_4,3855233,47182,38,4.037987874,786.5777808,6/12/2023 9:55
20761,CN_19443_4,4671387,46291,11,4.182575633,292.1859029,6/12/2023 12:44
20762,CN_19443_4,4671387,60758,15,6.522046638,292.1859029,6/12/2023 13:53
20763,CN_19443_4,4671387,18689,30,6.909059597,292.1859029,6/11/2023 23:00
20764,CN_19443_4,4671387,92293,14,6.770828766,292.1859029,6/11/2023 22:20
20765,CN_19443_4,4671387,68877,48,7.781513255,292.1859029,6/12/2023 14:15
20766,CN_19443_4,4671387,44366,18,2.474881702,292.1859029,6/12/2023 4:40
20767,CN_19443_4,4671387,41586,26,5.367909244,292.1859029,6/12/2023 9:11
20768,CN_19443_4,4903144,14582,43,6.379566124,414.2029412,6/12/2023 11:41
20769,CN_19443_4,4903144,48008,19,4.733902526,414.2029412,6/11/2023 20:48
20770,CN_19443_4,4903144,23850,16,6.983260359,414.2029412,6/12/2023 7:52
20771,CN_19443_4,4903144,27575,22,4.607479632,414.2029412,6/11/2023 20:04
20772,CN_19443_4,4903144,52479,37,1.361099733,414.2029412,6/11/2023 22:20
20773,CN_19443_5,6509488,97854,32,3.498180611,765.8040699,6/11/2023 17:07
20774,CN_19443_5,6509488,76758,16,3.246292695,765.8040699,6/12/2023 12:08
20775,CN_19443_5,6509488,62028,40,4.169559721,765.8040699,6/12/2023 6:51
20776,CN_19443_5,3807095,31923,24,5.025870378,532.5010806,6/12/2023 9:34
20777,CN_19443_5,3807095,93906,17,6.640673201,532.5010806,6/11/2023 21:26
20778,CN_19443_5,3807095,75885,39,1.100989553,532.5010806,6/11/2023 18:17
20779,CN_19443_5,8547578,93098,35,5.328882047,113.1717038,6/11/2023 22:28
20780,CN_19443_5,8547578,37571,10,3.587380119,113.1717038,6/12/2023 8:42
20781,CN_19443_5,8547578,63634,37,5.173076993,113.1717038,6/11/2023 18:43
20782,CN_19443_5,8547578,31891,24,2.1762165,113.1717038,6/12/2023 13:04
20783,CN_19443_5,8547578,26281,48,4.111226985,113.1717038,6/12/2023 7:25
20784,CN_19443_5,2087098,28525,38,1.482393913,245.7960169,6/12/2023 2:33
20785,CN_19443_5,2087098,81042,47,2.856867357,245.7960169,6/12/2023 8:55
20786,CN_19443_5,3963638,35175,27,5.565798267,199.5303732,6/12/2023 2:24
20787,CN_19443_5,3963638,1604,34,2.017236157,199.5303732,6/12/2023 9:12
20788,CN_19443_5,3963638,58509,18,1.822939069,199.5303732,6/12/2023 12:17
20789,CN_19443_5,3963638,17003,22,2.713607881,199.5303732,6/11/2023 18:08
20790,CN_19443_5,3963638,69989,23,6.210898828,199.5303732,6/12/2023 6:01
20791,CN_19443_5,3963638,98337,29,3.079127364,199.5303732,6/11/2023 22:29
20792,CN_19443_5,3963638,20365,26,5.801893163,199.5303732,6/11/2023 21:20
20793,CN_19443_5,3963638,61106,18,7.178990179,199.5303732,6/11/2023 19:59
20794,CN_19443_5,3963638,21195,19,4.843766334,199.5303732,6/12/2023 1:28
20795,CN_19443_6,9514317,41637,44,2.222777277,422.1592325,6/11/2023 20:41
20796,CN_19443_6,9514317,16409,19,9.771008302,422.1592325,6/12/2023 7:35
20797,CN_19443_6,9514317,92494,25,3.323718474,422.1592325,6/11/2023 22:28
20798,CN_19443_6,9514317,77929,43,7.504492918,422.1592325,6/12/2023 10:31
20799,CN_19443_6,9514317,72210,27,9.505179466,422.1592325,6/12/2023 13:02
